OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025HY,2026-06-12T19:08:57.155136,14.33795923,.0249137,98.2981,150.3566,116.5406,4.5349,0,U,29926,999,1188,.21287E-3,.791E-5,0
FENGYUN 1C DEB,1999-025HZ,2026-06-12T03:09:45.355680,14.81633039,.00143486,99.0683,214.9472,11.5239,47.5899,0,U,29927,999,1326,.20659387E-2,.16246E-3,0
FENGYUN 1C DEB,1999-025JA,2026-06-10T20:19:43.721184,13.88363037,.01415001,99.5639,195.8127,344.2341,191.9072,0,U,29928,999,97990,.35317471E-3,.411E-5,0
FENGYUN 1C DEB,1999-025JB,2026-06-12T00:44:53.350656,14.02204452,.01339676,98.6291,77.5608,29.8612,346.2802,0,U,29929,999,98496,.10866059E-2,.1759E-4,0
FENGYUN 1C DEB,1999-025JC,2026-06-12T05:49:49.349856,14.21033769,.01621673,99.0243,54.6171,254.5727,229.9471,0,U,29930,999,467,.13453357E-3,.284E-5,0
FENGYUN 1C DEB,1999-025JD,2026-06-12T01:44:35.778048,14.03994279,.00306137,98.8346,198.5925,308.3845,106.4725,0,U,29931,999,99357,-.8778703E-5,-.57E-6,0
FENGYUN 1C DEB,1999-025JE,2026-06-12T07:11:16.502784,14.16987288,.00359786,98.6282,173.6541,268.1259,107.6638,0,U,29932,999,100,.22199798E-3,.406E-5,0
FENGYUN 1C DEB,1999-025JF,2026-06-12T01:02:00.798720,14.72910130,.00078352,98.7502,284.1066,138.4075,274.9711,0,U,29933,999,1167,.22503981E-2,.14401E-3,0
FENGYUN 1C DEB,1999-025JG,2026-06-12T04:20:40.222176,14.65389297,.01000412,98.8793,229.5506,54.5614,306.4877,0,U,29934,999,2425,.59382801E-3,.3396E-4,0
FENGYUN 1C DEB,1999-025JH,2026-06-12T18:28:00.232032,14.14320750,.0151486,98.4324,221.1636,53.1515,65.0129,0,U,29935,999,115,.68338E-4,.106E-5,0
FENGYUN 1C DEB,1999-025JJ,2026-06-12T20:22:52.120704,14.35492730,.0113763,98.6725,282.9720,9.2750,351.0500,0,U,29936,999,1544,.83208E-4,.21E-5,0
FENGYUN 1C DEB,1999-025JK,2026-06-12T21:13:29.231904,14.04393412,.0031183,98.7866,184.1876,228.4023,253.3113,0,U,29937,999,99492,.14329E-4,-.2E-6,0
FENGYUN 1C DEB,1999-025JL,2026-06-11T21:54:54.482112,14.07556182,.00339115,98.8150,153.4504,157.8259,262.9637,0,U,29938,999,99605,.21270463E-3,.318E-5,0
FENGYUN 1C DEB,1999-025JM,2026-06-12T21:15:24.454944,14.12126736,.0065887,98.7143,163.3861,342.2777,82.6019,0,U,29939,999,29,.48854E-4,.48E-6,0
FENGYUN 1C DEB,1999-025JN,2026-06-12T00:45:11.117952,14.19272419,.00720708,98.6162,172.7865,297.7057,125.2609,0,U,29940,999,36,.39204872E-3,.8E-5,0
FENGYUN 1C DEB,1999-025JQ,2026-06-12T02:29:57.191424,14.31038447,.00507681,98.6162,232.5125,103.8675,256.8163,0,U,29942,999,461,.44499808E-3,.1145E-4,0
FENGYUN 1C DEB,1999-025JR,2026-06-12T20:36:37.181088,14.09707242,.0036739,98.7236,171.0755,73.1477,47.1139,0,U,29943,999,99872,.25535E-5,-.38E-6,0
FENGYUN 1C DEB,1999-025JS,2026-06-12T20:19:08.482080,14.91578056,.0157105,99.0216,128.2513,11.3085,349.1594,0,U,29944,999,3165,.1228E-2,.15575E-3,0
FENGYUN 1C DEB,1999-025JT,2026-06-12T20:35:40.043904,14.05645093,.0030336,98.7742,186.9098,207.2888,326.5617,0,U,29945,999,99536,.14709E-4,-.19E-6,0
FENGYUN 1C DEB,1999-025JU,2026-06-12T20:18:16.157376,14.08410025,.008022,98.7906,156.3838,188.2908,292.3466,0,U,29946,999,99610,.19315E-3,.298E-5,0
FENGYUN 1C DEB,1999-025JV,2026-06-12T21:13:38.177760,14.03187595,.0039103,98.8148,193.9658,333.7579,152.9683,0,U,29947,999,99304,.26037E-3,.365E-5,0
FENGYUN 1C DEB,1999-025JW,2026-06-12T04:51:22.247712,14.06280711,.00856578,98.8398,150.0092,84.7823,291.4965,0,U,29948,999,99527,.73290141E-4,.82E-6,0
FENGYUN 1C DEB,1999-025JX,2026-06-12T20:47:19.153824,14.06857420,.0024679,98.7514,178.8061,149.1525,333.0463,0,U,29949,999,99668,.68889E-4,.73E-6,0
FENGYUN 1C DEB,1999-025JY,2026-06-12T01:47:43.709280,14.10413581,.00343531,98.7178,193.8984,89.2965,325.9571,0,U,29950,999,99847,.7855115E-4,.98E-6,0
FENGYUN 1C DEB,1999-025KB,2026-06-11T22:09:53.098272,13.91008382,.0107027,98.9527,148.2338,131.7590,283.9489,0,U,29953,999,98381,.20096261E-3,.223E-5,0
FENGYUN 1C DEB,1999-025KC,2026-06-12T04:29:04.486272,14.35058770,.00750641,100.1314,237.5402,118.5528,242.3234,0,U,29954,999,786,.78113529E-3,.2243E-4,0
FENGYUN 1C DEB,1999-025KD,2026-06-12T19:38:02.918976,14.39838123,.0008571,99.2687,264.0527,94.5031,23.9336,0,U,29955,999,677,.13347E-2,.4143E-4,0
FENGYUN 1C DEB,1999-025KE,2026-06-12T01:46:22.266048,14.06214207,.00526141,98.7697,191.4898,226.0418,194.0070,0,U,29956,999,99598,.74128434E-4,.81E-6,0
FENGYUN 1C DEB,1999-025KF,2026-06-11T23:07:07.479264,14.57510270,.00307612,98.9206,306.9067,348.0947,140.7364,0,U,29957,999,97,.24361497E-2,.11109E-3,0
FENGYUN 1C DEB,1999-025KG,2026-06-12T20:03:17.461728,14.14640032,.0054918,98.6591,177.8443,170.2480,189.9773,0,U,29958,999,19,.15047E-3,.251E-5,0
FENGYUN 1C DEB,1999-025KH,2026-06-12T20:02:57.499872,14.06121163,.0042396,98.7852,194.3136,174.3345,0.9284,0,U,29959,999,99499,.30112E-3,.456E-5,0
FENGYUN 1C DEB,1999-025KJ,2026-06-12T05:14:34.619136,14.16717249,.00925087,98.6303,148.2257,124.1755,256.2515,0,U,29960,999,19,.32003073E-3,.625E-5,0
FENGYUN 1C DEB,1999-025KK,2026-06-12T04:58:02.860320,14.26367714,.00752586,98.9304,59.3480,138.9728,221.7146,0,U,29961,999,896,.12068508E-3,.253E-5,0
FENGYUN 1C DEB,1999-025KL,2026-06-12T21:03:46.107072,14.07278211,.0111424,98.7648,171.6566,68.8369,49.1056,0,U,29962,999,99559,.10861E-3,.151E-5,0
FENGYUN 1C DEB,1999-025KM,2026-06-11T22:25:10.320672,14.30002163,.00513498,98.9833,57.7363,133.7282,358.2124,0,U,29963,999,729,.44386887E-3,.1115E-4,0
FENGYUN 1C DEB,1999-025KN,2026-06-12T19:32:27.629952,14.03275286,.0132022,98.3669,356.8138,113.7438,247.7642,0,U,29964,999,98870,.97569E-3,.1607E-4,0
FENGYUN 1C DEB,1999-025KP,2026-06-12T05:22:51.027744,13.95876463,.01440226,98.9716,158.1333,289.4415,81.0513,0,U,29965,999,98808,.49394718E-4,.29E-6,0
FENGYUN 1C DEB,1999-025KQ,2026-06-12T05:05:04.036128,14.26068525,.00389214,99.4745,29.9950,187.6507,172.4081,0,U,29966,999,629,.26356417E-3,.584E-5,0
FENGYUN 1C DEB,1999-025KR,2026-06-12T00:08:00.276864,14.24805858,.00773997,98.8561,246.0820,130.3756,47.3635,0,U,29967,999,99802,.11364349E-2,.269E-4,0
FENGYUN 1C DEB,1999-025KS,2026-06-12T05:59:08.064960,14.07377413,.00893877,98.8175,153.5309,202.8161,173.0337,0,U,29968,999,99602,.18751111E-3,.284E-5,0
FENGYUN 1C DEB,1999-025KT,2026-06-12T04:50:16.048896,14.34915232,.00421732,98.7648,255.0168,230.4144,192.2199,0,U,29969,999,244,.13438835E-2,.3815E-4,0
FENGYUN 1C DEB,1999-025KU,2026-06-12T19:49:34.093056,14.44634217,.0090764,98.8215,103.7733,4.9607,54.1532,0,U,29970,999,1749,.45766E-3,.1616E-4,0
FENGYUN 1C DEB,1999-025KV,2026-06-12T02:57:58.472352,14.18769306,.00222869,98.6585,203.8159,11.1530,55.6623,0,U,29971,999,99911,.52501026E-3,.105E-4,0
FENGYUN 1C DEB,1999-025KW,2026-06-12T20:43:08.825376,14.68614995,.0062765,98.9064,196.9825,166.8496,12.0777,0,U,29972,999,2155,.86657E-3,.5131E-4,0
FENGYUN 1C DEB,1999-025KX,2026-06-12T06:46:35.897088,14.06958727,.0058708,98.8453,164.7775,1.6785,14.0610,0,U,29973,999,99271,.53185837E-3,.858E-5,0
FENGYUN 1C DEB,1999-025KY,2026-06-12T05:13:23.475648,14.15615944,.00446985,98.8861,251.7602,284.6099,130.3659,0,U,29974,999,99492,.76932907E-3,.1476E-4,0
FENGYUN 1C DEB,1999-025KZ,2026-06-12T02:07:54.607008,13.98110614,.01125091,99.3125,212.0594,238.6394,186.6430,0,U,29975,999,98971,.1888969E-3,.237E-5,0
FENGYUN 1C DEB,1999-025LA,2026-06-12T05:47:11.427936,13.98316282,.02687085,98.9259,160.8249,97.7172,286.2102,0,U,29976,999,98873,.14186511E-4,-.14E-6,0
FENGYUN 1C DEB,1999-025LB,2026-06-12T20:10:17.723424,14.05711702,.0128893,98.3827,17.4922,98.9467,28.9974,0,U,29977,999,98918,.93487E-3,.1605E-4,0
FENGYUN 1C DEB,1999-025LC,2026-06-12T02:39:30.254976,13.95966492,.00750069,99.0320,215.3247,274.7318,139.2474,0,U,29978,999,98847,-.27078739E-4,-.82E-6,0
FENGYUN 1C DEB,1999-025LD,2026-06-12T01:20:13.104672,14.26366024,.01062837,98.3541,183.1360,351.1220,66.0845,0,U,29979,999,658,.31176407E-3,.753E-5,0
FENGYUN 1C DEB,1999-025LE,2026-06-12T06:50:28.154976,14.06430415,.00888069,98.5722,327.7045,94.4328,26.8581,0,U,29980,999,99544,.13447591E-3,.19E-5,0
FENGYUN 1C DEB,1999-025LG,2026-06-12T20:39:52.267968,14.68227391,.0120768,99.3960,16.9327,93.0606,282.5381,0,U,29982,999,2955,.54112E-3,.3413E-4,0
FENGYUN 1C DEB,1999-025LK,2026-06-12T20:25:38.254080,14.10359819,.0029545,98.7003,178.1580,55.9055,66.9334,0,U,29985,999,99915,.85118E-4,.109E-5,0
FENGYUN 1C DEB,1999-025LL,2026-06-12T19:23:25.000800,14.30594513,.0024227,99.3877,250.6775,189.1694,295.1205,0,U,29986,999,83,.14229E-2,.3677E-4,0
FENGYUN 1C DEB,1999-025LM,2026-06-11T17:07:12.657216,14.16023006,.00818169,98.8925,59.2596,76.2259,351.9555,0,U,29987,999,98933,.16514344E-2,.3323E-4,0
FENGYUN 1C DEB,1999-025LN,2026-06-12T19:05:07.984320,14.53470921,.0115692,98.7015,279.1813,184.2452,307.6491,0,U,29988,999,706,.20598E-2,.9337E-4,0
FENGYUN 1C DEB,1999-025LP,2026-06-12T20:35:01.824000,14.15962152,.0124178,98.6877,143.0108,34.8346,25.4517,0,U,29989,999,184,.16048E-3,.298E-5,0
FENGYUN 1C DEB,1999-025LS,2026-06-12T20:49:33.390048,14.11683921,.0088893,98.7385,159.2425,11.8728,64.1270,0,U,29992,999,99957,.94442E-4,.135E-5,0
FENGYUN 1C DEB,1999-025LT,2026-06-12T02:25:16.953888,14.08205294,.00396572,98.7671,199.9509,160.8513,199.4158,0,U,29993,999,99722,.15686624E-3,.227E-5,0
FENGYUN 1C DEB,1999-025LU,2026-06-12T01:08:48.293952,14.02749445,.01310886,98.8037,194.5879,68.3704,346.8851,0,U,29994,999,99268,.78062956E-4,.89E-6,0
FENGYUN 1C DEB,1999-025LW,2026-06-12T03:06:59.631840,14.10588296,.01272331,99.2916,211.5813,301.8465,118.0667,0,U,29996,999,98693,.11160382E-2,.2098E-4,0
FENGYUN 1C DEB,1999-025LX,2026-06-12T19:30:27.158112,14.01234157,.0080522,98.8809,174.4206,180.0501,357.7262,0,U,29997,999,98939,.25947E-3,.359E-5,0
FENGYUN 1C DEB,1999-025LY,2026-06-12T17:56:20.860224,14.29341847,.0007153,99.2894,241.0724,146.0143,214.1496,0,U,29998,999,474,.65389E-3,.1616E-4,0
FENGYUN 1C DEB,1999-025LZ,2026-06-12T05:09:38.153952,14.20522574,.01871438,98.5933,147.3370,321.7706,47.2770,0,U,29999,999,299,.29226909E-3,.703E-5,0
FENGYUN 1C DEB,1999-025MA,2026-06-11T12:56:42.179712,14.41428603,.0033762,98.9529,250.8144,276.3934,99.0509,0,U,30001,999,27,.17435E-2,.5647E-4,0
FENGYUN 1C DEB,1999-025MC,2026-06-11T21:25:49.257408,13.85787875,.01429973,99.5949,146.8818,0.8184,56.0353,0,U,30003,999,97997,.24353959E-3,.255E-5,0
FENGYUN 1C DEB,1999-025MD,2026-06-12T06:50:58.856352,14.17594944,.0037655,99.2267,356.2711,188.5391,349.4515,0,U,30004,999,99878,.54574544E-3,.1069E-4,0
FENGYUN 1C DEB,1999-025ME,2026-06-11T19:25:28.481952,13.52722404,.03463305,99.3192,119.0977,355.7520,4.0698,0,U,30005,999,95394,.99233138E-3,.92E-5,0
FENGYUN 1C DEB,1999-025MG,2026-06-12T06:19:51.763584,14.26795155,.00605223,99.1738,78.1778,213.2626,274.4114,0,U,30007,999,99943,.10664789E-2,.2587E-4,0
FENGYUN 1C DEB,1999-025MH,2026-06-12T20:40:51.923712,14.70939581,.003686,99.3773,151.7881,0.8356,64.5798,0,U,30008,999,1734,.18276E-2,.11267E-3,0
FENGYUN 1C DEB,1999-025MJ,2026-06-12T02:46:19.638912,14.05390246,.00651015,98.9973,221.7443,185.7711,174.2713,0,U,30009,999,99030,.55554305E-3,.874E-5,0
FENGYUN 1C DEB,1999-025MK,2026-06-12T02:23:21.150240,14.25092215,.00739397,99.0634,6.2713,49.2607,75.8082,0,U,30010,999,842,.80294264E-4,.147E-5,0
FENGYUN 1C DEB,1999-025MM,2026-06-12T02:21:12.561120,13.85880245,.01363193,99.4354,222.8804,23.7436,40.5217,0,U,30012,999,98060,.13370471E-3,.12E-5,0
FENGYUN 1C DEB,1999-025MN,2026-06-12T20:03:55.308384,13.87940331,.0126542,99.5622,192.8187,279.5189,257.3978,0,U,30013,999,98207,.19981E-3,.205E-5,0
FENGYUN 1C DEB,1999-025MQ,2026-06-12T21:07:07.141728,14.31398800,.0036579,99.2225,182.9629,321.1917,160.5290,0,U,30015,999,772,.44997E-3,.1152E-4,0
FENGYUN 1C DEB,1999-025MR,2026-06-12T20:34:55.216128,14.83418937,.0042532,98.8892,200.7431,182.0790,354.2766,0,U,30016,999,2150,.13436E-2,.11155E-3,0
FENGYUN 1C DEB,1999-025MS,2026-06-12T02:47:27.460320,14.61607004,.02155849,98.7265,223.0450,336.8201,22.3384,0,U,30017,999,3093,.76380726E-4,.458E-5,0
FENGYUN 1C DEB,1999-025MT,2026-06-12T21:00:00.621216,14.74939035,.011254,98.7505,265.9264,344.2719,138.9119,0,U,30018,999,3120,.36971E-3,.2684E-4,0
FENGYUN 1C DEB,1999-025MV,2026-06-11T22:46:02.792352,14.04786274,.0181172,98.8469,167.3151,283.2835,140.1849,0,U,30020,999,99202,.37721587E-3,.656E-5,0
FENGYUN 1C DEB,1999-025MW,2026-06-12T21:06:12.585312,14.04960161,.0073583,98.8468,155.8116,136.2308,298.3396,0,U,30021,999,99489,-.65942E-4,-.151E-5,0
FENGYUN 1C DEB,1999-025MX,2026-06-12T20:57:43.602048,14.23190135,.0068461,99.0543,22.3714,106.9093,264.8601,0,U,30022,999,781,.57157E-4,.86E-6,0
FENGYUN 1C DEB,1999-025MY,2026-06-12T01:51:48.288672,14.12140343,.00454115,99.2860,8.1567,277.3201,204.3989,0,U,30023,999,99755,.27524882E-3,.462E-5,0
FENGYUN 1C DEB,1999-025ND,2026-06-12T05:52:22.942272,14.56378862,.01737705,98.1547,156.3878,25.6336,350.0159,0,U,30028,999,2363,.48616311E-3,.2595E-4,0
FENGYUN 1C DEB,1999-025NL,2026-06-12T19:01:58.412352,14.37068370,.0113598,99.2774,97.6722,251.4417,163.5551,0,U,30035,999,1739,.41249E-4,.77E-6,0
FENGYUN 1C DEB,1999-025NM,2026-06-12T20:20:45.169728,14.46908189,.0188501,98.2324,191.1530,12.9146,164.3355,0,U,30036,999,1806,.39902E-3,.1757E-4,0
FENGYUN 1C DEB,1999-025NN,2026-06-12T04:59:26.896416,14.34358448,.01717704,98.4042,138.8253,234.3642,140.1939,0,U,30037,999,1389,.89381741E-4,.248E-5,0
FENGYUN 1C DEB,1999-025NP,2026-06-12T05:22:44.712768,14.39839900,.02539129,98.3831,152.0358,277.2140,98.8525,0,U,30038,999,1503,.14901534E-3,.626E-5,0
FENGYUN 1C DEB,1999-025NR,2026-06-11T13:57:40.314240,14.38781863,.0034206,98.2229,176.3931,125.9409,351.2159,0,U,30040,999,513,.11669E-2,.357E-4,0
FENGYUN 1C DEB,1999-025NS,2026-06-12T07:49:34.192416,14.13495061,.00355051,99.4798,285.3409,74.1332,341.5921,0,U,30041,999,99852,.31519587E-3,.548E-5,0
FENGYUN 1C DEB,1999-025NU,2026-06-12T18:44:51.675360,14.24442549,.0278768,98.6278,263.6004,321.1430,36.9995,0,U,30043,999,99936,.33315E-3,.1102E-4,0
FENGYUN 1C DEB,1999-025NV,2026-06-12T18:20:00.089088,14.53968830,.0076087,98.2127,85.1733,329.3268,30.3492,0,U,30044,999,680,.2008E-2,.8751E-4,0
FENGYUN 1C DEB,1999-025NW,2026-06-12T01:39:56.340576,14.23165762,.00896323,99.1675,210.9916,316.1426,101.4076,0,U,30045,999,99266,.13449858E-2,.3119E-4,0
FENGYUN 1C DEB,1999-025NY,2026-06-12T01:25:38.383392,13.94706879,.01252707,99.9371,338.6380,200.5344,285.6693,0,U,30047,999,98443,.41046196E-3,.536E-5,0
FENGYUN 1C DEB,1999-025NZ,2026-06-11T13:49:00.638112,13.79999669,.0187898,98.6468,18.2154,116.3389,300.7118,0,U,30048,999,97620,.20678E-3,.208E-5,0
FENGYUN 1C DEB,1999-025PB,2026-06-12T18:18:11.447136,13.85501120,.016721,96.8299,79.7148,230.1658,187.0220,0,U,30050,999,97722,.58045E-3,.711E-5,0
FENGYUN 1C DEB,1999-025PD,2026-06-12T19:30:56.631744,13.73185980,.0290407,99.2793,189.2918,115.0959,59.2503,0,U,30052,999,97053,.43493E-3,.505E-5,0
FENGYUN 1C DEB,1999-025PE,2026-06-12T05:30:07.333920,13.95431830,.03259476,98.5949,329.1576,193.9432,346.2350,0,U,30053,999,97516,.23390309E-2,.4913E-4,0
FENGYUN 1C DEB,1999-025PF,2026-06-11T14:56:18.001248,13.70063364,.02744762,99.3472,195.1230,254.5381,233.0243,0,U,30054,999,96825,.37555233E-3,.385E-5,0
FENGYUN 1C DEB,1999-025PH,2026-06-12T00:58:34.006368,13.74875926,.02988066,98.3372,330.9000,80.7142,282.7668,0,U,30056,999,96466,.12891466E-2,.1666E-4,0
FENGYUN 1C DEB,1999-025PJ,2026-06-11T10:14:00.039840,13.57522056,.0290537,98.8662,218.8305,39.8167,332.9017,0,U,30057,999,95687,.5628E-3,.494E-5,0
FENGYUN 1C DEB,1999-025PK,2026-06-10T23:41:40.121952,13.48482003,.03172271,99.6491,165.4300,64.9156,351.7741,0,U,30058,999,95277,.54338742E-3,.419E-5,0
FENGYUN 1C DEB,1999-025PL,2026-06-12T05:16:28.907328,13.45595642,.032629,98.8377,142.1022,201.9963,169.7778,0,U,30059,999,95238,.28680038E-3,.198E-5,0
FENGYUN 1C DEB,1999-025PM,2026-06-11T13:28:02.743104,13.44257055,.0345626,99.3058,21.1546,341.6991,70.8600,0,U,30060,999,94672,.12282E-2,.98E-5,0
FENGYUN 1C DEB,1999-025PN,2026-06-11T08:42:31.847904,13.47540426,.0367667,101.8910,310.7998,200.0595,218.7766,0,U,30061,999,94531,.30707E-2,.2783E-4,0
FENGYUN 1C DEB,1999-025PP,2026-06-12T18:57:48.279168,14.07354276,.004725,98.7758,172.7918,254.5182,279.4238,0,U,30062,999,99468,.30516E-3,.475E-5,0
FENGYUN 1C DEB,1999-025PQ,2026-06-11T21:32:06.346752,14.15674963,.00317707,98.5426,139.0324,336.8783,76.7632,0,U,30063,999,229,.62179206E-4,.81E-6,0
FENGYUN 1C DEB,1999-025PR,2026-06-12T19:57:41.154048,14.14398189,.0064562,98.6553,174.3613,311.9285,172.7571,0,U,30064,999,79,.13297E-3,.216E-5,0
FENGYUN 1C DEB,1999-025PS,2026-06-12T20:57:04.093920,13.86988722,.0129742,98.7079,129.0798,254.2270,104.4549,0,U,30065,999,98196,.11047E-3,.97E-6,0
FENGYUN 1C DEB,1999-025PT,2026-06-12T05:24:58.356288,14.19235395,.01188212,98.6465,154.2340,98.4922,283.3827,0,U,30066,999,410,.13108482E-3,.253E-5,0
FENGYUN 1C DEB,1999-025PU,2026-06-12T06:17:52.547136,14.44191682,.0149688,98.7478,59.6931,194.1006,288.7707,0,U,30067,999,1815,.19064861E-3,.696E-5,0
FENGYUN 1C DEB,1999-025PV,2026-06-12T05:53:21.326208,14.12173883,.01895672,98.7511,151.7450,192.2116,167.4428,0,U,30068,999,99905,.11465128E-3,.206E-5,0
FENGYUN 1C DEB,1999-025PW,2026-06-12T20:03:41.296896,14.05381419,.0047603,98.8194,145.5783,262.1293,165.6237,0,U,30069,999,99404,.18162E-3,.254E-5,0
FENGYUN 1C DEB,1999-025PX,2026-06-12T02:30:32.325984,14.11397000,.03260928,98.2631,213.8089,156.4712,262.2157,0,U,30070,999,98436,.10574736E-2,.3119E-4,0
FENGYUN 1C DEB,1999-025PY,2026-06-12T20:41:10.460832,14.55750393,.0035671,98.6609,274.3317,269.9113,220.0394,0,U,30071,999,871,.17237E-2,.7564E-4,0
FENGYUN 1C DEB,1999-025PZ,2026-06-12T00:30:46.059552,14.41261136,.00575477,99.0860,327.0469,101.2777,259.4885,0,U,30072,999,99779,.20611905E-2,.675E-4,0
FENGYUN 1C DEB,1999-025QA,2026-06-10T20:31:02.508096,14.19773520,.0054013,99.4213,151.2464,130.7109,298.5667,0,U,30073,999,99480,.83993E-3,.1756E-4,0
FENGYUN 1C DEB,1999-025QB,2026-06-10T22:31:53.952096,14.13765143,.00934582,99.1152,236.6575,5.5744,354.6446,0,U,30074,999,99207,.88194718E-3,.1693E-4,0
FENGYUN 1C DEB,1999-025QC,2026-06-11T02:29:00.005856,13.92596925,.00915064,99.3330,219.0177,51.1131,12.6752,0,U,30075,999,98575,.16116763E-3,.17E-5,0
FENGYUN 1C DEB,1999-025QD,2026-06-10T23:02:51.349920,13.76416082,.01744753,99.2535,148.6158,339.2231,80.0854,0,U,30076,999,97373,.21045806E-3,.186E-5,0
FENGYUN 1C DEB,1999-025QE,2026-06-12T19:49:04.240128,14.07104884,.002252,98.7473,178.7262,110.5955,62.9947,0,U,30077,999,99673,-.71907E-4,-.163E-5,0
FENGYUN 1C DEB,1999-025QF,2026-06-11T18:09:24.401088,14.24448550,.00519317,98.8229,243.2817,117.1288,357.7302,0,U,30078,999,99689,.14236936E-2,.33E-4,0
FENGYUN 1C DEB,1999-025QG,2026-06-11T16:49:15.600864,14.00900716,.00877621,98.9978,220.8583,158.0809,326.3231,0,U,30079,999,99071,.26186053E-3,.361E-5,0
FENGYUN 1C DEB,1999-025QH,2026-06-12T20:51:16.605216,14.10977446,.0131209,98.7173,143.9219,263.3382,159.0905,0,U,30080,999,99806,.12781E-3,.205E-5,0
FENGYUN 1C DEB,1999-025QJ,2026-06-12T18:22:44.478912,13.98460831,.0075629,98.9307,160.2073,194.8576,341.7180,0,U,30081,999,98898,.67751E-4,.56E-6,0
FENGYUN 1C DEB,1999-025QK,2026-06-12T20:54:11.553984,15.28359226,.0050031,98.8288,127.8773,271.9793,87.5713,0,U,30082,999,4063,.11817E-2,.33895E-3,0
FENGYUN 1C DEB,1999-025QP,2026-06-12T01:31:50.294784,14.04017285,.00607573,98.8862,197.9738,350.0319,64.5425,0,U,30086,999,99240,.94295784E-4,.108E-5,0
FENGYUN 1C DEB,1999-025QQ,2026-06-12T00:29:14.271648,14.36099410,.02270148,98.3568,195.1729,299.8245,118.2968,0,U,30087,999,1295,.13700115E-3,.481E-5,0
FENGYUN 1C DEB,1999-025QR,2026-06-11T22:32:45.869856,14.36387661,.02019956,98.3706,147.0592,65.9640,353.0161,0,U,30088,999,1271,.32995026E-3,.1173E-4,0
FENGYUN 1C DEB,1999-025QS,2026-06-12T00:27:33.255360,14.30541304,.00747565,98.8979,77.5946,42.8923,333.6829,0,U,30089,999,1070,.17768315E-3,.431E-5,0
FENGYUN 1C DEB,1999-025QT,2026-06-12T06:55:49.805760,14.29410887,.00564866,99.4152,355.8184,313.0352,227.3513,0,U,30090,999,862,.23114992E-3,.548E-5,0
FENGYUN 1C DEB,1999-025QV,2026-06-12T02:40:42.722976,14.39721517,.00835932,98.9272,354.8629,74.6987,45.5052,0,U,30092,999,1350,.31089756E-3,.966E-5,0
FENGYUN 1C DEB,1999-025QW,2026-06-11T16:02:56.950080,14.44646285,.00687734,98.8510,49.7554,155.6830,262.0880,0,U,30093,999,1416,.47869845E-3,.1657E-4,0
FENGYUN 1C DEB,1999-025QY,2026-06-12T19:46:49.502784,14.88127228,.0151182,99.2304,118.7095,117.5931,244.0728,0,U,30095,999,2037,.12621E-2,.14314E-3,0
FENGYUN 1C DEB,1999-025QZ,2026-06-12T05:11:45.068640,14.31996219,.00801632,99.1375,257.0428,67.2335,293.7292,0,U,30096,999,1139,.22352158E-3,.573E-5,0
FENGYUN 1C DEB,1999-025RC,2026-06-11T17:41:09.900960,14.26184579,.00628627,98.5193,235.2607,76.4753,40.9467,0,U,30099,999,764,.18513934E-3,.411E-5,0
FENGYUN 1C DEB,1999-025RF,2026-06-12T05:57:27.154944,14.22343815,.01411323,98.3775,167.1480,189.1870,234.1535,0,U,30102,999,537,.17135473E-3,.381E-5,0
FENGYUN 1C DEB,1999-025RG,2026-06-12T20:49:12.258336,14.25282606,.0062127,99.2585,160.2116,320.7448,114.4251,0,U,30103,999,513,.30834E-3,.691E-5,0
FENGYUN 1C DEB,1999-025RH,2026-06-12T02:18:37.468800,14.26202201,.00717129,98.3558,356.8822,296.2995,186.1747,0,U,30104,999,475,.38899098E-3,.915E-5,0
FENGYUN 1C DEB,1999-025RJ,2026-06-11T11:30:35.623008,14.21766837,.0196507,98.6094,149.1239,269.8435,88.0226,0,U,30105,999,329,.17764E-3,.428E-5,0
FENGYUN 1C DEB,1999-025RK,2026-06-12T19:15:56.136384,15.07010283,.0028845,98.9150,101.1540,333.2192,81.5751,0,U,30106,999,1254,.53039E-2,.80964E-3,0
FENGYUN 1C DEB,1999-025RL,2026-06-12T03:01:54.279552,14.14504461,.01285052,98.8185,223.0873,119.4878,241.9185,0,U,30107,999,124,.91017233E-4,.146E-5,0
FENGYUN 1C DEB,1999-025RM,2026-06-11T12:33:18.527904,14.17438251,.0195753,98.6759,149.0833,222.1597,265.4803,0,U,30108,999,158,.1584E-3,.342E-5,0
FENGYUN 1C DEB,1999-025RN,2026-06-11T22:23:30.940800,14.17868265,.01689434,98.5185,154.0744,69.4230,352.9833,0,U,30109,999,120,.32037939E-3,.713E-5,0
FENGYUN 1C DEB,1999-025RP,2026-06-12T19:43:16.442976,13.56320944,.0266938,98.9121,260.4590,243.6615,113.6889,0,U,30110,999,95983,.31395E-3,.238E-5,0
